#x_cut[deg],y_cut[deg]
-1.484770e+00,2.794770e-01
1.439932e+00,-4.843369e-01
-4.108722e-01,4.973217e-01
-4.245372e-01,5.667852e-01
-4.228747e-01,5.538031e-01
-3.986810e-01,4.765885e-01
-2.845669e-01,4.372093e-01
-1.354024e-02,4.189415e-01
2.774544e-01,7.084812e-01
4.195927e-01,5.006284e-01
4.221389e-01,1.800648e-02
3.493275e-01,3.027535e-03
4.323729e-01,1.199529e-01
5.371937e-01,-3.368632e-02
1.263178e+00,-5.983165e-01
2.614472e-01,3.948201e-02
3.112366e-01,4.181494e-02
2.320584e-01,9.056785e-02
3.082549e-01,9.788678e-01
-1.363211e+00,3.371126e-01
5.708573e-01,8.695970e-01
1.649419e+00,2.240285e-01
1.642062e+00,2.912606e-03
-9.177612e-01,-8.116795e-01
1.096349e+00,-4.888794e-01
1.202864e+00,-5.728832e-01
-1.422648e+00,2.767764e-01
-1.476890e+00,4.679593e-01
-1.514913e+00,4.075729e-01
2.395984e-01,9.381389e-01
3.541145e-01,7.592038e-01
3.208007e-01,7.459874e-01
3.360224e-01,6.693678e-01
-1.300542e+00,3.837711e-01
2.691854e-01,8.571639e-01
3.886958e-01,6.788527e-01
1.231648e+00,-6.662562e-01
-1.289102e+00,4.647426e-01
-1.496214e+00,3.239532e-01
1.139101e+00,-5.661978e-01
1.170750e+00,-5.317936e-01
3.169468e-01,6.579583e-01
8.270190e-01,-3.236985e-01
1.441081e+00,6.282923e-01
1.609887e+00,4.063788e-01
1.572092e-01,9.008542e-01
5.072220e-01,3.430680e-01
4.372947e-01,7.744600e-02
3.291573e-01,1.263552e-02
6.929009e-01,-6.600136e-02
6.269578e-01,-6.005384e-02
6.791047e-01,-1.190765e-01
5.170393e-01,-2.257539e-01
4.490916e-01,5.732491e-01
5.309156e-01,-5.318655e-02
6.600704e-01,-2.712790e-01
5.575600e-01,-1.870319e-01
8.360268e-01,-2.663998e-01
7.470411e-01,-3.507671e-01
5.579878e-01,-4.015522e-01
4.598005e-01,5.611528e-01
5.144321e-01,5.296907e-02
4.420440e-01,2.010918e-02
6.360216e-01,8.421324e-02
7.187424e-01,-1.248795e-01
8.027369e-02,9.517429e-01
1.140884e+00,1.277382e-01
1.449976e+00,7.185147e-02
1.184119e+00,4.200132e-02
1.223859e+00,7.127665e-01
1.549299e+00,1.792433e-01
8.128110e-01,-4.474640e-01
1.485598e+00,3.967931e-01
1.791101e+00,2.994001e-01
1.555376e+00,3.251000e-01
1.557845e+00,1.621343e-01
1.352788e+00,-4.393411e-01
1.372070e+00,-4.710944e-01
-1.349728e+00,5.148422e-01
-1.546379e+00,3.158940e-01
-1.470667e+00,1.462377e-01
-1.299765e+00,1.990050e-01
3.378247e-01,6.695024e-02
3.894837e-01,-5.344833e-02
3.612176e-01,-3.699955e-02
7.417141e-01,-1.805559e-01
7.426158e-01,-2.721380e-01
7.426158e-01,-2.721380e-01
4.839422e-01,-3.348200e-01
6.851989e-01,-4.001555e-01
1.464683e+00,4.968491e-01
1.464683e+00,4.968491e-01
1.679045e+00,4.537888e-01
5.214503e-01,-3.359493e-01
7.405711e-01,-3.131258e-01
6.102997e-01,-4.979814e-01
1.362248e+00,5.359560e-01
1.667367e+00,1.304416e-01
1.685530e+00,-2.681606e-03
4.450214e-01,-2.648965e-01
8.362048e-01,-4.118855e-01
1.619200e+00,-4.536841e-02
2.962236e-01,3.702467e-01
4.868353e-01,3.294693e-01
7.167906e-01,-7.722131e-02
6.834927e-01,-4.574629e-02
9.136792e-01,-3.814261e-01
1.929095e-01,8.831228e-01
5.544134e-01,3.645648e-01
1.510111e+00,5.427581e-01
1.633734e+00,-6.055244e-02
1.680291e+00,1.610083e-02
1.738450e+00,-1.330522e-01
3.324985e-01,6.134730e-01
8.069015e-01,-5.182475e-01
1.539208e+00,5.233462e-01
1.469609e+00,2.854837e-01
1.685502e+00,3.114022e-01
1.795206e+00,1.738328e-01
1.436815e+00,-5.985433e-01
1.207264e+00,-7.016459e-01
-1.529013e+00,5.063928e-01
4.183964e-01,5.718913e-01
4.746119e-01,5.000823e-01
7.644376e-01,-2.766169e-01
6.232913e-01,-4.664150e-01
1.574383e+00,3.861677e-01
1.469439e+00,3.158232e-01
6.212006e-01,-2.721078e-02
7.269711e-01,-1.461775e-01
8.144768e-01,-2.218249e-01
1.432426e+00,6.341373e-01
1.539762e+00,4.106777e-01
1.658887e+00,1.865162e-01
1.589090e+00,2.321298e-01
1.525433e+00,4.555678e-01
1.707643e+00,1.913339e-01
1.686931e+00,1.560077e-01
-1.199354e+00,2.972814e-01
-1.185542e+00,2.183083e-01
3.075813e-01,7.732254e-01
1.318612e+00,5.861833e-01
3.178527e-01,4.129832e-02
4.081000e-01,5.613587e-02
4.064306e-01,4.057596e-02
1.460760e+00,4.601282e-01
-8.568953e-01,6.861847e-01
-7.872776e-01,6.704378e-01
-6.691413e-01,5.765722e-01
5.769384e-01,-2.086686e-01
8.524925e-01,-3.377146e-01
1.629436e+00,3.564168e-01
6.531891e-01,8.927246e-01
7.151742e-01,8.545914e-01
6.491938e-01,8.276930e-01
1.270442e+00,-5.826576e-01
-1.372901e+00,4.022989e-01
-1.384796e+00,3.065009e-01
-1.215624e+00,3.059270e-01
-1.302978e+00,1.814148e-01
1.373199e+00,4.919295e-01
1.506994e+00,4.326517e-01
-7.803586e-01,-7.109423e-01
-7.422509e-01,-7.760760e-01
-7.230496e-01,-7.286576e-01
-6.960424e-01,-8.627282e-01
-1.173335e+00,2.871502e-01
1.211976e-01,9.702980e-01
4.027560e-01,6.253044e-01
1.331216e+00,6.109630e-01
1.509746e+00,5.101266e-01
1.779805e+00,2.383599e-01
-8.071296e-01,-7.552858e-01
-6.832721e-01,-7.966430e-01
-6.398829e-01,-8.054913e-01
-1.000096e+00,-7.911471e-01
1.152309e+00,-5.384100e-01
1.305257e+00,-5.055839e-01
6.778992e-01,6.860793e-01
7.217127e-01,6.171463e-01
5.622889e-01,5.225542e-01
1.303861e+00,2.670984e-01
1.111538e+00,2.866665e-01
1.277162e+00,-1.348389e-01
1.688193e+00,-2.416082e-01
1.377692e+00,2.997263e-01
4.908799e-01,7.735481e-01
5.626030e-01,8.132204e-01
1.266649e+00,-6.718634e-01
3.120807e-01,4.922393e-02
2.440768e-01,6.058832e-02
3.086650e-01,-2.785708e-02
5.216354e-01,-3.017266e-02
6.494958e-01,-4.153902e-01
1.451699e+00,-1.720348e-01
1.627030e+00,3.211066e-01
1.779928e+00,-2.786896e-03
4.756053e-01,8.981489e-01
4.980787e-01,8.729709e-01
5.747347e-01,8.365286e-01
6.235858e-01,8.386843e-01
6.864727e-01,-8.144269e-01
4.405862e-01,-9.286549e-01
1.183883e+00,-5.640677e-01
1.218128e+00,-6.819270e-01
1.246355e-01,-1.590405e-01
3.251972e-01,-2.443272e-01
-1.355555e+00,5.182699e-01
-1.525816e+00,3.414538e-01
-1.519961e+00,3.202303e-01
-1.280389e+00,1.853818e-01
-1.187691e+00,3.067929e-01
2.294161e-01,8.151839e-01
3.067240e-01,7.464851e-01
5.174984e-01,-3.848293e-01
-5.503057e-01,2.964589e-02
-3.739855e-01,7.081949e-02
-2.166780e-01,8.003395e-02
1.608516e+00,-1.923231e-02
1.839789e+00,4.591757e-02
-1.952765e-01,3.374689e-02
-2.481238e-01,2.441605e-02
-3.076054e-01,-3.293019e-02
-2.433594e-01,-1.534044e-02
-1.761479e+00,2.888675e-01
-1.812450e+00,6.059863e-02
9.080236e-01,8.402013e-01
1.243213e+00,5.669552e-01
-3.107283e-01,-3.804844e-02
-1.943813e-01,-2.328625e-02
-1.436569e-01,-1.060987e-01
-1.224685e-01,-1.138170e-01
-1.680519e+00,-1.572635e-01
-1.338913e+00,-3.009237e-01
-2.045622e-01,4.794599e-01
-5.225182e-02,4.986035e-01
-4.160082e-01,4.878793e-01
-2.625931e-01,3.939964e-01
-1.062024e-01,1.939651e-01
-2.625825e-01,2.183816e-01
-9.086242e-02,2.363857e-01
5.361675e-02,9.468754e-01
-1.169106e-01,9.046143e-01
-1.739842e-01,8.860172e-01
-1.739842e-01,8.860172e-01
-1.872961e-01,9.510775e-01
-1.150536e-01,7.698872e-01
6.905948e-02,6.555861e-01
-4.447287e-02,6.476801e-01
-6.842450e-01,-8.834558e-01
1.345617e+00,-1.344323e-01
-5.950075e-01,5.585408e-01
-5.611116e-01,5.586198e-01
-8.374615e-01,5.021477e-01
1.659938e+00,-4.291987e-01
1.349920e+00,-4.394276e-01
1.333767e+00,-6.387869e-01
-1.491077e+00,1.658634e-01
1.448664e+00,5.273107e-01
1.779924e+00,1.211221e-01
1.567850e+00,1.817642e-01
1.638883e+00,4.399564e-01
1.525563e+00,2.500139e-01
1.757370e+00,-4.481447e-02
-1.276284e+00,-4.978847e-01
8.258681e-01,-4.325093e-01
1.370704e+00,5.787177e-01
1.741776e+00,2.110559e-01
1.658251e+00,1.731013e-01
1.444641e+00,4.220536e-01
1.781625e+00,1.239021e-01
-1.519683e+00,-3.212112e-01
1.211146e+00,-4.513368e-01
3.770595e-01,-7.851072e-01
-6.559214e-02,-3.538203e-02
-1.278322e+00,-2.040430e-01
7.630120e-01,-3.708296e-01
6.043268e-01,-4.366454e-01
6.251913e-01,-5.302309e-01
1.481352e+00,5.316996e-01
1.485974e+00,2.240549e-01
1.779625e+00,7.561360e-02
1.584244e+00,-1.941757e-01
-2.026860e-01,9.182585e-01
-1.025196e-01,-2.350016e-01
1.367203e+00,6.593988e-01
1.367203e+00,6.593988e-01
-5.197031e-01,1.915626e-02
-8.739636e-01,-5.817635e-01
-4.465304e-01,-6.042695e-01
-2.982982e-01,-2.903760e-01
-6.273762e-01,1.117024e-01
-7.760377e-01,-2.094434e-01
-1.052794e+00,-1.540621e-02
1.796100e+00,-1.737943e-01
8.404559e-01,-2.440519e-01
1.883980e-01,-8.164554e-02
6.182606e-01,-3.929319e-01
1.760410e+00,3.052579e-02
1.756351e+00,-2.656387e-01
1.638147e+00,4.284480e-02
1.632858e+00,1.942801e-01
9.977093e-01,7.044554e-01
9.977093e-01,7.044554e-01
6.608222e-01,-4.640188e-01
1.608130e+00,4.396052e-01
1.702468e+00,4.061342e-01
1.577129e-01,-3.229136e-01
1.484494e+00,-4.649755e-01
1.484494e+00,-4.649755e-01
7.591375e-01,3.637819e-01
1.221226e+00,-3.243102e-01
5.467525e-01,-3.535016e-01
-1.771514e+00,-2.388693e-02
1.528783e+00,3.117926e-01
1.680532e+00,-1.324589e-01
3.349185e-01,2.474333e-01
-8.814608e-01,3.598661e-03
1.572675e-02,-3.022595e-02
3.640275e-01,-1.374776e-01
7.757080e-01,-3.487523e-02
1.530689e+00,-1.690040e-01
1.219789e+00,-3.506822e-02
1.396524e+00,6.142044e-01
1.559202e+00,3.546145e-01
1.738945e+00,-1.575908e-01
-1.327549e+00,-6.925922e-01
1.359527e+00,-6.152968e-01
1.062595e+00,-4.280077e-02
-1.458376e-01,4.784932e-02
-4.856651e-01,-9.238023e-03
-1.529628e-01,9.486851e-02
1.680533e+00,3.174706e-01
6.126673e-02,-3.084343e-01
9.209483e-02,5.763083e-02
9.518437e-02,-2.687194e-01
-5.949925e-01,8.060624e-01
2.162073e-01,4.033524e-02
1.702298e+00,7.515390e-02
-1.148014e-01,-1.243493e-01
-5.739021e-01,2.844647e-01
1.140785e-01,4.344434e-02
-1.080938e+00,3.966395e-01
1.621414e+00,-5.555760e-02
7.924541e-01,-5.993332e-03
1.646014e-01,5.642451e-02
-5.306681e-01,1.278773e-01
-7.089117e-01,3.754055e-01
-3.157367e-01,-1.971178e-01
7.515692e-01,-4.001570e-01
2.369683e-01,1.104139e-02
-1.291176e+00,-6.737737e-01
-2.554137e-01,-4.772161e-02
-6.572527e-02,-2.377988e-02
4.624063e-01,-9.430269e-02
4.624063e-01,-9.430269e-02
-1.883893e-01,1.574979e-02
-3.540994e-01,3.204578e-01
1.438707e-01,4.625552e-02
-2.739687e-01,-2.930473e-01
1.523215e+00,4.823979e-01
1.465483e+00,4.504984e-01
1.493082e+00,2.866428e-01
1.750973e+00,-2.507200e-01
-3.342439e-01,-2.107021e-01
1.326842e-01,-4.895204e-03
-1.414443e+00,-4.132015e-02
3.486088e-01,5.495378e-01
9.530930e-01,-3.213487e-01
1.214889e+00,-5.138089e-01
1.102995e+00,4.983369e-01
9.744061e-01,4.464703e-01
4.278313e-01,8.407873e-02
1.154887e+00,6.594593e-01
4.296900e-01,-4.317733e-01
1.699451e+00,2.404824e-01
1.840382e+00,-1.081555e-01
-9.297350e-02,-6.466573e-01
1.256192e+00,1.563790e-01
6.981820e-01,5.147832e-01
5.578564e-01,5.230928e-01
3.764041e-01,9.426834e-02
3.821673e-01,3.820452e-02
9.535386e-01,-6.321121e-01
-7.222131e-01,1.772644e-02
-9.221218e-01,2.143277e-01
1.517580e+00,3.030870e-01
1.763866e+00,1.911214e-01
6.084195e-01,2.956773e-01
4.829845e-01,-6.953757e-01
9.430107e-01,3.084266e-01
-1.739406e+00,-7.014685e-02
1.710875e+00,1.758136e-01
-2.795932e-01,-1.179576e-01
9.530930e-01,-3.213487e-01
6.995278e-01,6.060049e-01
4.011432e-01,5.287586e-02
4.011432e-01,5.287586e-02
-9.407016e-01,4.459950e-01
-2.031123e-01,-6.492817e-02
-1.545163e+00,-8.076753e-02
7.895883e-02,-4.155209e-01
8.355411e-01,-2.853661e-02
-1.334978e+00,-3.178231e-01
1.778418e+00,-9.688796e-02
2.375065e-01,3.303012e-01
1.053098e+00,6.375850e-01
-1.633119e-01,-8.504890e-02
1.882053e-01,5.720723e-02
8.049845e-01,5.236670e-01
-1.169400e-01,3.981769e-03
-1.179909e+00,6.125407e-01
1.164485e-02,-6.313921e-03
-1.012985e+00,4.151869e-01
6.678202e-01,6.761829e-01
1.368571e+00,3.730137e-01
-3.006857e-01,1.928500e-01
-1.713477e+00,3.281347e-01
1.422994e+00,3.037837e-01
8.661018e-01,6.987082e-01
1.530302e+00,-1.655700e-01
6.969846e-01,1.368335e-01
1.124706e+00,6.851227e-01
-1.731770e+00,2.394623e-01
1.232114e+00,-3.860505e-02
-1.835289e+00,1.380796e-02
-7.725617e-01,5.075955e-01
1.609836e-02,-5.704427e-02
1.720291e-01,-5.233441e-01
-2.655241e-01,-4.114216e-01
9.259891e-01,-7.035053e-02
1.445212e+00,-9.583340e-02
1.445212e+00,-9.583340e-02
-3.617913e-01,8.955631e-01
-8.096571e-01,1.426202e-01
1.485266e-01,-2.855647e-01
-7.233961e-01,8.895530e-03
-1.393746e+00,-1.280624e-01
1.474653e+00,-5.487844e-01
-9.443554e-03,-9.051196e-02
-1.015534e-01,-9.575772e-01
6.080484e-01,2.467406e-01
1.553906e+00,5.247197e-02
1.645834e+00,-3.023650e-01
2.316525e-01,3.675168e-01
2.753798e-01,-2.547956e-01
-2.724523e-01,-1.771760e-01
1.115601e+00,-6.959848e-01
1.196166e+00,4.191376e-01
-3.215024e-01,5.371199e-03
-2.722251e-01,9.446516e-01
1.184616e+00,-3.917591e-01
-2.463110e-01,3.273399e-02
1.688217e-01,4.328229e-03
-4.389607e-02,-3.070377e-02
-2.498481e-02,-1.836427e-02
-1.511558e-01,-1.762053e-02
5.959311e-01,-7.169878e-01
-1.862365e+00,4.527851e-02
-4.188565e-02,-5.684881e-02
1.016089e+00,4.570241e-01
-2.252568e-02,-1.860564e-01
1.482139e-01,-1.293795e-02
-1.013955e-01,-5.379132e-02
1.205775e+00,5.334595e-01
2.845955e-01,4.819062e-02
1.961602e-02,-1.895198e-03
1.496481e+00,-5.300874e-02
9.383444e-01,5.689221e-01
-1.125118e+00,-2.173629e-01
3.062136e-01,3.425542e-01
3.062136e-01,3.425542e-01
1.851731e+00,-5.014793e-02
9.033749e-01,8.701252e-01
1.934694e-01,7.821065e-02
-5.294243e-01,6.111628e-02
-1.081458e+00,6.619004e-01
5.424728e-02,-1.733533e-01
-3.220624e-01,-2.839789e-01
1.496687e-01,-5.470259e-02
-1.769749e+00,-2.916936e-01
1.097465e-01,1.034861e-02
-5.179417e-01,-8.642021e-01
2.189317e-01,7.581314e-02
1.510735e+00,3.177817e-01
1.778369e+00,-2.058791e-01
1.659335e+00,1.664043e-01
1.763453e+00,3.011037e-02
1.774857e+00,-3.067066e-01
4.071670e-02,4.480949e-01
4.071670e-02,4.480949e-01
-2.496304e-01,-8.501669e-01
-5.641170e-01,-1.081367e-01
1.340693e+00,5.625266e-03
-2.451692e-02,1.197565e-01
1.480779e+00,4.618427e-01
1.251973e+00,4.317969e-01
-1.170029e+00,4.649425e-01
-9.126802e-01,3.579644e-01
-2.989175e-01,-2.291453e-01
-4.176985e-02,-9.087013e-03
4.985606e-01,3.249416e-02
4.985606e-01,3.249416e-02
-5.909754e-01,5.955642e-01
1.506526e+00,-1.723880e-01
-4.169243e-01,7.020838e-01
1.444346e+00,4.438631e-01
7.519891e-01,3.402231e-01
8.187890e-01,-6.673188e-01
1.500050e+00,-2.322729e-01
1.509891e+00,3.464635e-02
-1.258623e+00,-9.967413e-02
1.945648e-01,9.855095e-01
9.521608e-01,7.878932e-01
9.521608e-01,7.878932e-01
2.464227e-01,4.586448e-01
-1.012873e-01,5.326296e-01
1.903424e-01,-1.629812e-01
-5.109731e-02,3.038122e-03
1.284036e+00,6.140718e-01
1.487052e+00,5.864483e-01
1.495489e+00,2.696317e-01
1.150091e+00,2.088530e-01
3.194127e-01,-4.798380e-02
-7.363131e-01,7.600322e-01
6.872859e-01,2.710299e-01
6.872859e-01,2.710299e-01
8.940282e-01,4.727835e-01
-8.307833e-01,-7.105756e-01
1.211298e+00,3.341000e-01
-9.392140e-01,1.229863e-01
1.390436e+00,5.012886e-01
4.243807e-01,5.537424e-01
1.401604e+00,2.897364e-02
-1.148554e+00,-5.606142e-01
1.842532e+00,-7.293685e-02
-1.706858e-01,5.101512e-01
4.524448e-02,9.782227e-01
-1.020780e+00,2.065047e-01
-1.242997e+00,-7.375757e-01
-7.075423e-02,-7.060598e-01
1.160214e-02,3.591995e-03
3.402472e-01,-3.586095e-01
-9.115943e-01,-5.988466e-01
-1.157446e+00,4.830406e-01
1.479406e+00,5.223145e-01
1.464172e+00,4.335390e-01
1.706086e+00,3.201734e-01
1.763434e+00,2.184023e-01
1.784454e+00,-2.019038e-01
-6.391885e-01,6.654690e-02
-1.351458e+00,6.640490e-01
-4.490420e-01,-6.126893e-01
-1.273987e-01,-2.433697e-02
1.315489e+00,2.516268e-01
-5.403819e-02,-1.289893e-02
-8.610758e-02,-6.730238e-03
4.007441e-02,-4.722669e-01
3.648197e-01,-5.501550e-01
5.307391e-01,-8.102517e-01
1.140272e+00,-6.785259e-01
-8.510231e-01,2.971406e-01
1.403591e-02,-6.852321e-03
8.301937e-02,-8.032793e-01
1.505079e-01,4.129084e-04
-1.292816e+00,-6.988638e-02
-1.119734e-01,5.345674e-03
1.674771e+00,-4.079217e-01
-6.365657e-01,-2.111653e-01
3.594452e-04,-3.159862e-02
-3.216502e-01,9.749160e-01
5.833499e-01,3.351856e-01
2.496304e-01,9.274014e-01
7.186507e-01,9.164451e-01
1.055270e-01,-8.525234e-01
-5.465310e-01,-8.084163e-01
-7.968375e-01,-5.908027e-02
-1.099095e+00,-1.993919e-01
9.004713e-01,-3.048345e-01
8.537647e-03,-8.338947e-03
-4.356165e-01,9.745613e-02
-1.108868e-01,-4.828847e-01
1.394199e+00,1.873463e-01
2.146114e-01,8.202973e-02
1.198495e-01,-2.657648e-02
-9.579410e-01,-1.191598e-01
5.419854e-01,5.205178e-02
-1.718560e+00,-2.444494e-01
-6.426489e-02,-3.912714e-02
-2.393571e-01,8.814271e-02
-6.999937e-01,-7.951157e-01
3.392592e-01,-8.559320e-01
1.052947e+00,7.718303e-01
-9.122632e-01,-5.023214e-01
-7.189380e-01,1.230670e-01
-3.549424e-01,2.420777e-01
-1.452599e+00,5.459543e-01
-1.740372e+00,6.753048e-03
-1.808390e+00,-2.067968e-01
1.546515e+00,-4.911842e-01
-2.512837e-01,3.835267e-01
-1.139743e+00,2.739232e-01
1.557040e+00,-1.047023e-01
1.380128e-01,-5.763015e-02
1.444361e+00,3.222945e-01
